logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-05-05 13:02:00+00:00,2026-05-05 13:00,KXETHD-26MAY0510-T2389.99,2026-05-05T14:00:00Z,2394.72,2389.99,-0.1974,0.68,real,0.870968,-0.4576,0.00053483,0.00071918,0.00055485,1.2962,0.03,0.00067509,1.0,0.0,1.0,3.0,1.0,0.2306,2.0,0.0,0.5026,-1.0,6.255e-05,0.0,1.0,-1.0,-2.0,-2.0,0.8332,False,False,-1.0,-1.0,100.0,100.0,False,1.0,bullish,0.0,0.0,0.175968,0.145736,trade,yes,False,False,41.0,57.96,,0.549899,0.05,30.0,600.0,4.0,-10.0,0.5144,0.2654,0.2197,0.2197,False,,False,False,-30.0,2026-05-05 13:02:00+00:00,-0.3041,-1.0,,,,,,,,,,,bullish,bullish,False,False,5.834,7.708,False,False,False,,,23.97,0.2709,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498444835140384,19,2026-W19,0.68,False,1.0217670763924854e-05,0.00040851124927577544,0.9995812710799628,0.6868955713700715,0.6941849020144462,0.7384644124789848,3,1,
2026-05-06 00:03:11+00:00,2026-05-06 00:00,KXETHD-26MAY0521-T2369.99,2026-05-06T01:00:00Z,2360.77,2369.99,0.3904,0.16,real,0.067311,1.1516,0.00056488,0.00055731,0.00052005,1.0716,0.1,0.00059091,-1.0,-1.0,0.0,1.0,0.0,0.002,2.0,1.0,1.0,-1.0,8.727e-05,-1.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,22.51,17.13,True,-1.0,neutral,0.0,0.0,0.157689,0.139219,trade,no,False,False,39.0,56.78,,0.750901,0.05,30.0,600.0,-1.0,2.0,0.4946,0.0962,-0.025,0.0305,False,,False,True,5.71,2026-05-06 00:03:11+00:00,-0.0294,0.0,,,,,,,,,,,bullish,bearish,True,False,7.356,6.381,False,False,True,,,14.59,0.0215,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5314353549539275,19,2026-W19,0.84,False,0.9987951188215209,1.7616773629971412e-06,0.0012031195011203975,0.6846525308510738,-2.325152921614474,0.24266365688487485,3,0,
2026-05-06 01:08:31+00:00,2026-05-06 01:00,KXETHD-26MAY0522-T2369.99,2026-05-06T02:00:00Z,2366.04,2369.99,0.167,0.36,real,0.20276,0.4494,0.00070128,0.00064884,0.00064934,0.9992,0.03,0.0006815,-1.0,-1.0,0.0,1.0,0.0,-0.018,2.0,0.0,0.7844,-1.0,6.088e-05,1.0,0.0,0.0,-1.0,-1.0,0.1823,False,False,-1.0,0.0,44.6,37.38,False,0.0,neutral,0.0,0.0,0.18724,0.161565,trade,no,False,False,40.0,51.39,,0.499307,0.05,30.0,600.0,-1.0,0.0,0.4552,0.2189,0.0461,0.0533,False,,True,False,-30.0,2026-05-06 01:08:31+00:00,0.0575,1.0,,,,,,,,,,,bullish,bearish,True,False,7.117,6.589,False,False,True,,,13.75,0.013,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5186058126934047,19,2026-W19,0.64,False,0.9988712013445745,1.974271005908751e-06,0.0011268243844311477,0.6471378189461132,-1.923734334796189,0.3679458239277678,3,0,
2026-05-06 03:02:36+00:00,2026-05-06 03:00,KXETHD-26MAY0600-T2369.99,2026-05-06T04:00:00Z,2370.22,2369.99,-0.0097,0.39,real,0.598361,-0.0371,0.000422,0.00045195,,,0.01,0.00045195,-1.0,0.0,1.0,0.0,1.0,0.17,2.0,-1.0,0.9419,0.0,2.949e-05,0.0,0.0,0.0,0.0,0.0,0.1293,False,False,0.0,0.0,72.29,64.0,False,0.0,neutral,0.0,0.0,0.208361,0.176708,trade,yes,False,False,41.0,57.35,,0.341575,0.05,30.0,600.0,0.0,0.0,0.5174,0.2945,0.2305,-0.0181,False,,True,True,46.92,2026-05-06 03:02:36+00:00,0.0627,1.0,,,,,,,,,,,bullish,bearish,True,False,6.928,6.754,False,False,True,,,12.34,0.0003,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4991283531580108,19,2026-W19,0.39,False,0.9995037831698877,1.6175984377829434e-06,0.000494599231672551,0.5952097642650094,-1.1301742805448618,0.458013544018056,5,0,
2026-05-06 04:03:23+00:00,2026-05-06 04:00,KXETHD-26MAY0601-T2389.99,2026-05-06T05:00:00Z,2376.5,2389.99,0.5678,0.08,real,0.040664,1.8307,0.00060013,0.00033167,0.00053579,0.619,0.14,0.00048954,-1.0,-1.0,0.0,1.0,0.0,-0.0551,2.0,0.0,0.782,0.0,4.796e-05,0.0,0.0,0.0,-1.0,-1.0,0.3833,False,False,-1.0,-1.0,83.75,80.53,True,0.0,neutral,0.0,0.0,0.109336,0.091605,trade,no,False,False,41.0,56.56,,0.728907,0.05,30.0,600.0,0.0,-2.0,0.4718,0.0606,0.0362,0.0724,False,,False,True,2.61,2026-05-06 04:03:23+00:00,0.103,1.0,,,,,,,,,,,bullish,bearish,True,False,6.646,7.0,False,False,True,,,12.84,0.004,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5297850807200609,19,2026-W19,0.92,False,0.9996168196818666,1.2901501142492312e-06,0.00038189016802838235,0.5847542654518907,-1.2472325986368427,0.2803611738148989,5,0,
2026-05-06 05:04:15+00:00,2026-05-06 05:00,KXETHD-26MAY0602-T2369.99,2026-05-06T06:00:00Z,2364.49,2369.99,0.2326,0.24,real,0.186023,0.512,0.00062645,0.00086136,0.00044065,1.9548,0.18,0.00079981,-1.0,-1.0,0.0,0.0,0.0,-0.0291,2.0,0.0,0.7624,0.0,4.228e-05,0.0,0.0,0.0,0.0,0.0,-0.1027,False,False,1.0,0.0,22.46,33.59,False,-1.0,neutral,0.0,0.0,0.143977,0.118378,trade,no,False,False,40.0,55.7,,0.436295,0.05,30.0,600.0,-1.0,0.0,0.4552,-0.2968,-0.0642,-0.0824,False,,False,True,9.47,2026-05-06 05:04:15+00:00,0.124,1.0,,,,,,,,,,,bullish,bearish,True,False,7.187,6.528,False,False,True,,,11.5,0.0002,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5403396709998679,19,2026-W19,0.76,False,0.999612351134547,1.2264419369807287e-06,0.00038642242352016174,0.6022659852726663,-1.3901115599373222,0.23905191873589396,5,0,
2026-05-06 06:02:48+00:00,2026-05-06 06:00,KXETHD-26MAY0603-T2369.99,2026-05-06T07:00:00Z,2365.6,2369.99,0.1854,0.23,real,0.171706,0.6805,0.0004944,0.00041829,0.00033165,1.2612,0.2,0.00047378,-1.0,-1.0,0.0,1.0,0.0,-0.0133,2.0,-1.0,0.9821,-1.0,5.669e-05,0.0,0.0,0.0,0.0,0.0,0.0347,False,False,0.0,0.0,42.47,33.26,True,-1.0,neutral,0.0,0.0,0.173294,0.149043,trade,no,False,False,41.0,57.15,,0.525132,0.05,30.0,600.0,-1.0,0.0,0.4552,0.0245,0.2211,0.0736,False,,True,False,-30.0,2026-05-06 06:02:48+00:00,0.1289,1.0,,,,,,,,,,,bullish,bearish,True,False,7.137,6.572,False,False,True,,,11.25,0.0032,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5038459011932841,19,2026-W19,0.77,False,0.999189370853007,1.6705612498148936e-06,0.0008089585857424631,0.5717487649871555,-1.0494886544523006,0.3706546275395035,5,6,
2026-05-06 09:05:01+00:00,2026-05-06 09:00,KXETHD-26MAY0606-T2389.99,2026-05-06T10:00:00Z,2391.27,2389.99,-0.0536,0.57,real,0.626794,-0.1147,0.00066895,0.00075884,0.00040998,1.8509,0.04,0.00068548,0.0,-1.0,0.0,2.0,0.0,0.0601,2.0,0.0,0.5877,0.0,3.669e-05,0.0,1.0,-1.0,-2.0,-2.0,1.039,False,False,-1.0,-1.0,89.73,91.36,True,1.0,bullish,0.0,0.0,0.056794,0.024637,trade,yes,False,False,41.0,54.93,,0.13208,0.05,30.0,600.0,4.0,-9.0,0.5144,0.328,-0.1269,-0.0957,False,,True,True,22.63,2026-05-06 09:05:01+00:00,0.1296,1.0,,,,,,,,,,,bullish,bullish,True,False,5.987,7.575,False,False,True,,,12.22,0.0506,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4779307350860627,19,2026-W19,0.57,False,0.9928519816037854,5.681140455774427e-06,0.00714233725576448,0.8477087128062636,2.9183061626869704,0.9085308056872047,5,0,
2026-05-06 09:46:37+00:00,2026-05-06 09:00,KXETHD-26MAY0606-T2409.99,2026-05-06T10:00:00Z,2410.84,2409.99,-0.0352,0.58,real,0.757746,-0.085,0.00088784,0.00101271,0.00047772,2.1199,0.06,0.00091463,0.0,-1.0,0.0,3.0,-1.0,-0.1473,2.0,0.0,0.5948,0.0,3.667e-05,0.0,1.0,-1.0,-2.0,-2.0,1.0597,False,False,-1.0,-1.0,85.08,88.58,True,1.0,bullish,0.0,0.0,0.177746,0.145694,trade,yes,False,False,41.0,13.33,,0.423206,0.05,30.0,600.0,5.0,-10.0,0.5144,0.7369,0.4459,-0.1603,False,,True,True,21.72,2026-05-06 09:46:37+00:00,0.1296,1.0,,,,,,,,,,,bullish,bullish,False,False,5.126,8.325,False,False,True,,,13.25,5.9534,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4779307350860627,19,2026-W19,0.58,False,0.9928519816037854,5.681140455774427e-06,0.00714233725576448,0.8477087128062636,2.9183061626869704,0.9085308056872047,5,0,
2026-05-06 10:04:47+00:00,2026-05-06 10:00,KXETHD-26MAY0607-T2409.99,2026-05-06T11:00:00Z,2411.05,2409.99,-0.0441,0.62,real,0.754941,-0.1208,0.00074973,0.00054099,0.00019452,2.7812,0.15,0.00053486,0.0,-1.0,0.0,2.0,0.0,-0.0639,2.0,-1.0,0.8122,0.0,4.012e-05,1.0,1.0,-1.0,-2.0,-2.0,1.0871,False,False,-1.0,-1.0,86.73,91.58,True,1.0,bullish,0.0,0.0,0.134941,0.103449,trade,yes,False,False,43.0,55.15,,0.355107,0.05,30.0,600.0,5.0,-8.0,0.5144,0.5449,0.0963,-0.0298,False,,True,True,18.39,2026-05-06 10:04:47+00:00,0.2654,1.0,,,,,,,,,,,bullish,bullish,False,False,5.117,8.333,False,False,False,,,15.06,0.0008,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4685862286502862,19,2026-W19,0.62,False,0.9899418985116254,6.784377481477145e-06,0.010051317110895566,0.9888150090284471,4.095016664472656,0.9009478672985788,5,0,
2026-05-06 11:04:24+00:00,2026-05-06 11:00,KXETHD-26MAY0608-T2409.99,2026-05-06T12:00:00Z,2411.54,2409.99,-0.0643,0.68,real,0.757746,-0.2411,0.00048229,0.00044241,0.00018459,2.3966,0.19,0.00042628,0.0,-1.0,0.0,2.0,0.0,0.0539,2.0,1.0,0.9416,0.0,4.427e-05,1.0,1.0,-1.0,-2.0,-2.0,0.9211,False,False,-1.0,-1.0,85.53,85.02,False,1.0,bullish,0.0,0.0,0.077746,0.047514,trade,yes,False,False,43.0,55.55,,0.242958,0.05,30.0,600.0,5.0,-8.0,0.5144,-0.0464,-0.1023,-0.0299,False,,True,True,14.12,2026-05-06 11:04:24+00:00,0.2897,1.0,,,,,,,,,,,bullish,bullish,False,False,5.096,8.352,False,False,False,,,16.82,0.0005,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4688119824139091,19,2026-W19,0.68,False,0.9864459330001436,7.212872730474394e-06,0.013546854127129396,0.9081232873047299,4.494529128471246,0.8156194950088097,5,0,
2026-05-06 15:17:23+00:00,2026-05-06 15:00,KXETHD-26MAY0612-T2369.99,2026-05-06T16:00:00Z,2362.1,2369.99,0.3341,0.27,real,0.133221,0.6409,0.00077503,0.00074454,0.00083411,0.8926,0.02,0.00079752,1.0,0.0,1.0,1.0,0.0,0.0927,2.0,0.0,0.4537,-1.0,6.953e-05,-1.0,0.0,0.0,1.0,1.0,-1.0829,False,False,1.0,1.0,26.18,19.86,True,-1.0,bearish,0.0,0.0,0.161779,0.139481,trade,no,False,False,40.0,42.57,,0.577781,0.05,30.0,600.0,-2.0,2.0,0.5,-0.1896,0.1021,0.1123,False,,False,True,11.1,2026-05-06 15:17:23+00:00,0.0409,0.0,,,,,,,,,,,bullish,bullish,False,False,7.296,6.433,False,False,False,,,16.92,0.3599,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550545794829768,19,2026-W19,0.73,False,3.4613498758768344e-05,7.220657091358748e-05,0.9998931799303226,1.167293568600683,-2.6964265441175144,0.17214174857733985,3,2,
2026-05-06 18:12:51+00:00,2026-05-06 18:00,KXETHD-26MAY0615-T2349.99,2026-05-06T19:00:00Z,2339.89,2349.99,0.4318,0.16,real,0.060095,0.8511,0.00055218,0.00069958,0.00063125,1.1082,0.02,0.00068291,0.0,1.0,2.0,1.0,0.0,0.0965,2.0,0.0,0.5422,-1.0,0.00011767,0.0,-1.0,1.0,2.0,2.0,-1.9335,False,False,1.0,1.0,6.06,7.35,False,-1.0,bearish,0.0,0.0,0.124905,0.10689,trade,no,False,False,39.0,47.11,,0.734733,0.05,30.0,600.0,-3.0,11.0,0.4799,-0.4364,-0.4131,-0.4131,False,,False,True,5.71,2026-05-06 18:12:51+00:00,-0.0069,0.0,,,,,,,,,,,bullish,bearish,False,False,3.008,5.545,False,False,False,,,17.73,0.7416,-0.42,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5538451288683461,19,2026-W19,0.84,False,8.991254713317087e-05,5.709517110334716e-05,0.9998529922817663,0.9327987617092832,-5.125697354786366,0.10778371954842185,3,2,
2026-05-06 19:01:53+00:00,2026-05-06 19:00,KXETHD-26MAY0617-T2349.99,2026-05-06T21:00:00Z,2345.33,2349.99,0.1986,0.37,real,0.231728,0.3756,0.00061705,0.00048244,0.00055038,0.8765,0.02,0.00052862,0.0,-1.0,0.0,1.0,0.0,0.004,2.0,0.0,0.7865,-1.0,0.00012031,0.0,0.0,0.0,1.0,1.0,-1.6715,False,False,1.0,0.0,25.97,27.97,False,-1.0,bearish,0.0,0.0,0.163272,0.136389,trade,no,False,False,60.0,118.05,,0.429663,0.05,30.0,600.0,-3.0,6.0,0.4799,-0.0196,0.0537,-0.1162,False,,False,True,17.62,2026-05-06 19:01:53+00:00,0.0119,0.0,,,,,,,,,,,bullish,bearish,True,False,2.768,5.764,False,False,False,,,18.3,0.0334,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5558641020792825,19,2026-W19,0.63,False,0.00012342702632272127,5.917103716348331e-05,0.9998174019365111,0.862086863363168,-5.114002683469266,0.12465834818775723,3,2,
2026-05-06 19:02:58+00:00,2026-05-06 19:00,KXETHD-26MAY0616-T2349.99,2026-05-06T20:00:00Z,2345.68,2349.99,0.1835,0.31,real,0.23542,0.5571,0.00061753,0.00045376,0.00048995,0.9261,0.01,0.00047398,0.0,-1.0,0.0,2.0,-1.0,-0.1716,2.0,0.0,0.7857,-1.0,0.0001205,0.0,0.0,0.0,1.0,1.0,-1.6562,False,False,1.0,0.0,27.31,28.41,False,-1.0,bearish,0.0,0.0,0.09458,0.067552,trade,no,False,False,60.0,56.97,,0.300255,0.05,30.0,600.0,-3.0,6.0,0.4799,0.1028,0.0175,-0.0656,False,,False,True,13.48,2026-05-06 19:02:58+00:00,0.0119,0.0,,,,,,,,,,,bullish,bearish,True,False,2.753,5.778,False,False,False,,,18.3,0.0339,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5558641020792825,19,2026-W19,0.69,False,0.00012342702632272127,5.917103716348331e-05,0.9998174019365111,0.862086863363168,-5.114002683469266,0.12465834818775723,3,2,
2026-05-06 22:26:06+00:00,2026-05-06 22:00,KXETHD-26MAY0619-T2349.99,2026-05-06T23:00:00Z,2346.64,2349.99,0.1426,0.26,real,0.169705,0.7614,0.00039637,0.00030962,0.00038073,0.8132,0.03,0.00034967,0.0,0.0,1.0,1.0,0.0,-0.0139,2.0,0.0,0.5788,-1.0,9.513e-05,0.0,-1.0,1.0,2.0,2.0,-1.5304,False,False,1.0,0.0,26.2,55.07,False,-1.0,bearish,0.0,0.0,0.120295,0.096141,trade,no,False,False,39.0,33.84,,0.437436,0.05,30.0,600.0,-3.0,5.0,0.4799,-0.3329,-0.1039,-0.0626,False,,False,True,10.54,2026-05-06 22:26:06+00:00,-0.0079,0.0,,,,,,,,,,,bullish,bearish,True,False,2.711,5.817,False,False,False,,,18.39,0.1564,-0.47,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5378003844029161,19,2026-W19,0.74,False,0.00034819471561851916,5.627890562105168e-05,0.9995955263787627,0.6931481043593363,-3.7728333052737457,0.11063576945929811,0,2,
2026-05-06 23:01:24+00:00,2026-05-06 23:00,KXETHD-26MAY0620-T2349.99,2026-05-07T00:00:00Z,2345.33,2349.99,0.1985,0.17,real,0.155996,0.6554,0.00043139,0.00055592,0.00027164,2.0466,0.11,0.0004708,0.0,1.0,2.0,1.0,0.0,0.0877,2.0,1.0,0.8359,-1.0,9.174e-05,0.0,-1.0,1.0,2.0,2.0,-1.3897,False,False,1.0,1.0,3.26,25.81,False,-1.0,bearish,0.0,0.0,0.084004,0.060526,trade,no,False,False,39.0,58.56,,0.373352,0.05,30.0,600.0,-3.0,7.0,0.4799,-0.1409,-0.0072,-0.2004,False,,True,False,-30.0,2026-05-06 23:01:24+00:00,-0.0407,0.0,,,,,,,,,,,bullish,bearish,False,False,2.768,5.764,False,False,False,,,18.64,0.0018,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5291596264739725,19,2026-W19,0.83,False,0.0008075216133245948,6.674286104423085e-05,0.9991257355256266,0.6632652405354987,-3.1569807739663136,0.14759358288770125,0,2,
2026-05-07 00:22:03+00:00,2026-05-07 00:00,KXETHD-26MAY0621-T2349.99,2026-05-07T01:00:00Z,2347.07,2349.99,0.1245,0.26,real,0.154073,0.817,0.00030257,0.00035619,0.00031406,1.1341,0.07,0.0003637,-1.0,-1.0,0.0,2.0,-1.0,-0.1122,2.0,0.0,0.7086,-1.0,7.045e-05,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,49.77,61.04,False,-1.0,bearish,0.0,0.0,0.155927,0.132546,trade,no,False,False,38.0,37.9,,0.528567,0.05,30.0,600.0,-2.0,2.0,0.5,-0.0349,-0.1679,0.0021,False,,False,True,10.54,2026-05-07 00:22:03+00:00,,0.0,,,,,,,,,,,bullish,bearish,True,False,2.692,5.834,False,False,False,,,19.14,0.2036,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6057216196728016,19,2026-W19,0.74,False,5.997159511812049e-06,5.261931024129431e-05,0.9999413835302473,0.6318872529141307,-3.9499921925407797,0.0037353255069360516,0,2,
2026-05-07 01:00:41+00:00,2026-05-07 01:00,KXETHD-26MAY0622-T2349.99,2026-05-07T02:00:00Z,2329.78,2349.99,0.8676,0.04,real,0.010138,1.4762,0.00064551,0.00091509,0.0006412,1.4272,0.24,0.00100057,-1.0,1.0,2.0,1.0,0.0,-0.0511,2.0,0.0,0.4688,-1.0,5.704e-05,0.0,-1.0,1.0,2.0,2.0,-0.4191,False,False,1.0,1.0,2.64,1.68,True,-1.0,bearish,0.0,0.0,0.13,0.112963,trade,no,False,False,39.0,59.22,,0.8125,0.05,30.0,600.0,-3.0,9.0,0.4799,-0.6397,-0.3516,-0.1149,False,,False,True,1.25,2026-05-07 01:00:41+00:00,,0.0,,,,,,,,,,,bullish,bearish,False,False,3.455,5.135,False,False,False,,,20.59,0.0006,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5660080450550162,19,2026-W19,0.96,False,2.035339845992496e-06,4.071080592984513e-05,0.9999572538542179,0.8627654436671742,-4.302609165961814,0.11947763267574382,0,2,
2026-05-07 02:05:42+00:00,2026-05-07 02:00,KXETHD-26MAY0623-T2329.99,2026-05-07T03:00:00Z,2322.45,2329.99,0.3248,0.29,real,0.237923,0.8548,0.00078137,0.00047732,0.00079568,0.5999,0.01,0.00061325,-1.0,0.0,1.0,0.0,1.0,0.2745,2.0,0.0,0.4872,0.0,4.992e-05,0.0,0.0,0.0,1.0,1.0,-0.2934,False,False,1.0,0.0,25.97,37.9,False,-1.0,bearish,0.0,0.0,0.057077,0.029385,trade,no,False,False,39.0,54.24,,0.193482,0.05,30.0,600.0,-3.0,5.0,0.4799,-0.1992,-0.1628,-0.0821,False,,False,True,12.25,2026-05-07 02:05:42+00:00,,0.0,,,,,,,,,,,bullish,bearish,False,False,3.781,4.836,False,False,False,,,22.67,0.0205,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5587981411289535,19,2026-W19,0.71,False,6.402769851424746e-07,3.9798275261025806e-05,0.9999595614477489,0.7959713207964423,-4.62830092910423,0.06477882657782717,0,2,
2026-05-07 03:02:05+00:00,2026-05-07 03:00,KXETHD-26MAY0700-T2329.99,2026-05-07T04:00:00Z,2320.24,2329.99,0.4204,0.05,real,0.047282,1.3032,0.00055142,0.00045429,0.00033527,1.355,0.24,0.00050376,-1.0,0.0,1.0,1.0,0.0,-0.083,2.0,0.0,0.6866,-1.0,7.356e-05,0.0,0.0,0.0,1.0,1.0,-0.3152,False,False,0.0,1.0,18.68,15.71,False,-1.0,bearish,0.0,0.0,0.137718,0.120531,trade,no,False,False,39.0,57.86,,0.810105,0.05,30.0,600.0,-3.0,7.0,0.4799,0.1285,0.1043,-0.0572,False,,False,True,1.58,2026-05-07 03:02:05+00:00,,0.0,,,,,,,,,,,bullish,bearish,False,False,3.88,4.745,False,False,False,,,24.11,0.0022,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5455622853188702,19,2026-W19,0.95,False,4.0537199969543145e-07,3.5805792329104453e-05,0.9999637888356654,0.7691538978575354,-4.400921116587231,0.08386500231160149,0,2,
